timestamp,unit_price
2019-12-09 07:00:00.0,119706.625
2019-12-09 08:00:00.0,113312.04142011834
2019-12-09 09:00:00.0,113869.4251497006
2019-12-09 10:00:00.0,117994.71518987342
2019-12-09 11:00:00.0,122044.0655737705
2019-12-09 12:00:00.0,112906.37656903766
2019-12-09 13:00:00.0,124466.46666666666
2019-12-09 14:00:00.0,126196.52
2019-12-09 15:00:00.0,119734.46468401486
2019-12-09 16:00:00.0,118452.45658263305
2019-12-09 17:00:00.0,122939.47928994083
2019-12-09 18:00:00.0,119309.95731707317
2019-12-09 19:00:00.0,120709.88815789473
2019-12-09 20:00:00.0,116940.35532994923
2019-12-09 21:00:00.0,124399.92094861661
2019-12-09 22:00:00.0,121164.5529953917
2019-12-09 23:00:00.0,124180.98870056497
2019-12-10 00:00:00.0,119957.2972972973
2019-12-10 01:00:00.0,113604.60638297872
2019-12-10 02:00:00.0,127495.83333333333
2019-12-10 03:00:00.0,125231.03174603175
2019-12-10 04:00:00.0,123931.11764705883
2019-12-10 05:00:00.0,122714.72549019608
2019-12-10 06:00:00.0,121805.24418604652
2019-12-10 07:00:00.0,123338.81578947368
2019-12-10 08:00:00.0,123332.15789473684
2019-12-10 09:00:00.0,123986.5
2019-12-10 10:00:00.0,125246.47682119206
2019-12-10 11:00:00.0,125001.46198830409
2019-12-10 12:00:00.0,129317.65625
2019-12-10 13:00:00.0,127539.36075949368
2019-12-10 14:00:00.0,127775.83838383839
2019-12-10 15:00:00.0,118241.49433962264
2019-12-10 16:00:00.0,119459.80141843972
2019-12-10 17:00:00.0,120651.29666666666
2019-12-10 18:00:00.0,120823.50197628459
2019-12-10 19:00:00.0,123864.95918367348
2019-12-10 20:00:00.0,117882.08163265306
2019-12-10 21:00:00.0,115207.95454545454
2019-12-10 22:00:00.0,117990.4458598726
2019-12-10 23:00:00.0,120850.54054054055
